# GL1L2  propL1h= 0.00000 propL1J= 1.00000  lambdaPhi= 0.000400000  lambdaPhij= 0.00200000  ungauged  ModAdamMax  learningRate= 0.00600000  betaV= 0.999000  betaM= 0.900000  eps= 1.00000e-06  batchSize=7007  miniBatchSize= 103  stepsPerEpoch= 68.0000
# learningRate.coolingMethod= (1+at)^b  stepsPerEpoch= 1.000000  warmupEpochs= 100.000000  maxLR= 0.00600000  maxLREpochs= 1736.00  constPerEpoch= 0.100000  power= -0.500000
# initial_h: to reproduce observed amino acid frequencies at each site.
# sigma_initial_J for Gaussian: 0.001
# MCMC Kernel: GibbsWithMHStep
# nIndependentMC = 7007  miniBatchSize = 103  for MCMC 
# initial configuration: observed sequence data
# nSamples for each MC run = 1
# nUnits=48  nInitialIterationsPerUnit=0  everyNIterationsPerUnit=10
# initialT = 1.00000  finalT = 1.00000  annealingRate = 0.990000; annealingRate may be adjusted.
# maxExtendedIterations = 1
# minLearningStepsForBestKL = 1744  minLearningSteps = 1836  maxNoLearnings = 91
#
# Frequencies, fia and fijab, are calculated from the effective number of sequences, effectiveNConfigs= 6341.77 .
#
# step	nNonEquil  nExtendedIterations of MC	<KLpi>	<KLpij> over ensemble and 97 minibatch ensembles with pseudocounts= 10.0000
#0	0 0	0.0748038 0.715107	0.00000 0.0641222
3688	0 1	0.0685247 0.643198	0.00146114 0.0266895
3689	0 1	0.0711336 0.642571	0.00148588 0.0267419
3690	0 1	0.0789592 0.662421	0.00147307 0.0267141
3691	0 1	0.0754145 0.655946	0.00148348 0.0267435
3692	0 1	0.0770051 0.654374	0.00149439 0.0267819
3693	0 1	0.0784548 0.664517	0.00150299 0.0267702
3694	0 1	0.0779341 0.663301	0.00151625 0.0268021
3695	0 1	0.0685125 0.638743	0.00152395 0.0268261
3696	0 1	0.0815711 0.658058	0.00151960 0.0268234
3697	0 1	0.0818884 0.662270	0.00150761 0.0268286
3698	0 1	0.0725541 0.635832	0.00151640 0.0268635
3699	0 1	0.0760053 0.653600	0.00153405 0.0268826
3700	0 1	0.0746276 0.655678	0.00153543 0.0268965
3701	0 1	0.0796823 0.659813	0.00156364 0.0269588
3702	0 1	0.0796140 0.656705	0.00158893 0.0270016
3703	0 1	0.0770142 0.658892	0.00159076 0.0270035
3704	0 1	0.0744390 0.652678	0.00157741 0.0269797
3705	0 1	0.0773978 0.657751	0.00158731 0.0269583
3706	0 1	0.0735128 0.643546	0.00159285 0.0269538
3707	0 1	0.0738822 0.643749	0.00160414 0.0269620
3708	0 1	0.0860457 0.678647	0.00159997 0.0269710
3709	0 1	0.0733178 0.651787	0.00160202 0.0269745
3710	0 1	0.0754326 0.649396	0.00160739 0.0270156
3711	0 1	0.0853512 0.673601	0.00161062 0.0270174
3712	0 1	0.0757583 0.655474	0.00158626 0.0269736
3713	0 1	0.0884858 0.685838	0.00159138 0.0269831
3714	0 1	0.0848815 0.669489	0.00160844 0.0270436
3715	0 1	0.0788864 0.664018	0.00161165 0.0270582
3716	0 1	0.0800404 0.662461	0.00160536 0.0270386
3717	0 1	0.0794099 0.671869	0.00162729 0.0270596
3718	0 1	0.0869559 0.683184	0.00162749 0.0270313
3719	0 1	0.0823905 0.670306	0.00160259 0.0270078
3720	0 1	0.0749475 0.653631	0.00161144 0.0270017
3721	0 1	0.0805716 0.659313	0.00161563 0.0270195
3722	0 1	0.0771639 0.655169	0.00162418 0.0270030
3723	0 1	0.0807890 0.656414	0.00163190 0.0270123
3724	0 1	0.0885200 0.681446	0.00163814 0.0270541
3725	0 1	0.0751420 0.655012	0.00164617 0.0270780
3726	0 1	0.0770712 0.663132	0.00164927 0.0270759
3727	0 1	0.0787170 0.663678	0.00167524 0.0271051
3728	0 1	0.0785167 0.656568	0.00166918 0.0271535
3729	0 1	0.0804016 0.663014	0.00168758 0.0271926
3730	0 1	0.0697667 0.638335	0.00167965 0.0271923
3731	0 1	0.0733747 0.648582	0.00166540 0.0271676
3732	0 1	0.0862290 0.682857	0.00165529 0.0271542
3733	0 1	0.0888809 0.685987	0.00166239 0.0271853
3734	0 1	0.0760304 0.644160	0.00167551 0.0272404
3735	0 1	0.0709750 0.641213	0.00166788 0.0272334
3736	0 1	0.0728346 0.644875	0.00166004 0.0272193
3737	0 1	0.0763976 0.656098	0.00167348 0.0272585
3738	0 1	0.0773794 0.665455	0.00167718 0.0272774
3739	0 1	0.0689468 0.634920	0.00167798 0.0272919
3740	0 1	0.0756127 0.654277	0.00168539 0.0273196
3741	0 1	0.0765315 0.660381	0.00167789 0.0273552
3742	0 1	0.0774916 0.651968	0.00167160 0.0273701
3743	0 1	0.0814515 0.666130	0.00167523 0.0273973
3744	0 1	0.0813992 0.675879	0.00167789 0.0273749
3745	0 1	0.0781734 0.660721	0.00169152 0.0274277
3746	0 1	0.0786350 0.662626	0.00171726 0.0274914
3747	0 1	0.0713970 0.639876	0.00171480 0.0275212
3748	0 1	0.0752031 0.646348	0.00169960 0.0275011
3749	0 1	0.0765681 0.659996	0.00171134 0.0275537
3750	0 1	0.0790870 0.665774	0.00175272 0.0276742
3751	0 1	0.0765904 0.656655	0.00176127 0.0276999
3752	0 1	0.0714088 0.645745	0.00176207 0.0277169
3753	0 1	0.0761637 0.654438	0.00176602 0.0277704
3754	0 1	0.0792721 0.667496	0.00178942 0.0278272
3755	0 1	0.0805381 0.666195	0.00178144 0.0278635
3756	0 1	0.0781096 0.654478	0.00176056 0.0278523
3757	0 1	0.0778510 0.659942	0.00178789 0.0278949
3758	0 1	0.0790381 0.662346	0.00179339 0.0279406
3759	0 1	0.0864943 0.686946	0.00180697 0.0279662
3760	0 1	0.0769878 0.658368	0.00181572 0.0280126
3761	0 1	0.0828493 0.677659	0.00181168 0.0279917
3762	0 1	0.0814654 0.661311	0.00184134 0.0280463
3763	0 1	0.0734550 0.638984	0.00183839 0.0280666
3764	0 1	0.0791178 0.666068	0.00183570 0.0280400
3765	0 1	0.0814264 0.665477	0.00184631 0.0280700
3766	0 1	0.0764222 0.658042	0.00184402 0.0280787
3767	0 1	0.0781042 0.654453	0.00184257 0.0280594
3768	0 1	0.0705014 0.640353	0.00184274 0.0280959
3769	0 1	0.0682158 0.633563	0.00185758 0.0281054
3770	0 1	0.0798930 0.659157	0.00186192 0.0281513
3771	0 1	0.0764918 0.655648	0.00185572 0.0281655
3772	0 1	0.0727623 0.649843	0.00185704 0.0281794
3773	0 1	0.0748072 0.644711	0.00185909 0.0282198
3774	0 1	0.0785697 0.660647	0.00186169 0.0282288
3775	0 1	0.0751004 0.649359	0.00186845 0.0282507
3776	0 1	0.0825639 0.674169	0.00186532 0.0282295
3777	0 1	0.0787114 0.665185	0.00187099 0.0282732
3778	0 1	0.0831706 0.672552	0.00187039 0.0282861
3779	0 1	0.0759822 0.652828	0.00188041 0.0282926
3780	0 1	0.0774543 0.649231	0.00188945 0.0283090
3781	0 1	0.0774367 0.653588	0.00190564 0.0283220
3782	0 1	0.0787229 0.664812	0.00189434 0.0282860
3783	0 1	0.0722568 0.642965	0.00189831 0.0282955
3784	0 1	0.0724764 0.644051	0.00189356 0.0282837
3785	0 1	0.0799820 0.659523	0.00188538 0.0282971
3786	0 1	0.0779905 0.664849	0.00187913 0.0283169
3787	0 1	0.0718406 0.643661	0.00186303 0.0283085
3788	0 1	0.0825642 0.673370	0.00185731 0.0282817
3789	0 1	0.0823504 0.669560	0.00186609 0.0282849
3790	0 1	0.0808408 0.664847	0.00187005 0.0283225
3791	0 1	0.0886113 0.687561	0.00186818 0.0283188
3792	0 1	0.0781066 0.660682	0.00185110 0.0282510
3793	0 1	0.0767682 0.657298	0.00185806 0.0282294
3794	0 1	0.0777733 0.656848	0.00184256 0.0282008
3795	0 1	0.0723076 0.640218	0.00184444 0.0282284
3796	0 1	0.0758314 0.654649	0.00183613 0.0282056
3797	0 1	0.0824638 0.670618	0.00184744 0.0281870
3798	0 1	0.0755803 0.650994	0.00183046 0.0281980
3799	0 1	0.0726339 0.644511	0.00182282 0.0281823
3800	0 1	0.0760657 0.653696	0.00182191 0.0281446
3801	0 1	0.0767046 0.656020	0.00181246 0.0281327
3802	0 1	0.0856560 0.677689	0.00180559 0.0281276
3803	0 1	0.0802423 0.667454	0.00180922 0.0281216
3804	0 1	0.0785486 0.655465	0.00181464 0.0281398
3805	0 1	0.0788888 0.665649	0.00180386 0.0281013
3806	0 1	0.0778383 0.661667	0.00179410 0.0280629
3807	0 1	0.0702985 0.627476	0.00179448 0.0280492
3808	0 1	0.0751638 0.649682	0.00179257 0.0280821
3809	0 1	0.0829668 0.671935	0.00179632 0.0280141
3810	0 1	0.0756922 0.647501	0.00176686 0.0279661
3811	0 1	0.0788683 0.658774	0.00177366 0.0279552
3812	0 1	0.0757201 0.656919	0.00177154 0.0279463
3813	0 1	0.0726726 0.650189	0.00177780 0.0279874
3814	0 1	0.0823443 0.670815	0.00176431 0.0279767
3815	0 1	0.0803906 0.660530	0.00176952 0.0279571
3816	0 1	0.0759213 0.658723	0.00178096 0.0279806
3817	0 1	0.0738983 0.646952	0.00180202 0.0280280
3818	0 1	0.0728478 0.648109	0.00178273 0.0279663
3819	0 1	0.0745279 0.647620	0.00176823 0.0279746
3820	0 1	0.0791160 0.661006	0.00177492 0.0280026
3821	0 1	0.0740054 0.654774	0.00177389 0.0280311
3822	0 1	0.0823353 0.669830	0.00178661 0.0280509
3823	0 1	0.0778277 0.661694	0.00177475 0.0280302
3824	0 1	0.0839863 0.673347	0.00177971 0.0280501
3825	0 1	0.0758880 0.653847	0.00179119 0.0280854
3826	0 1	0.0809835 0.676037	0.00179197 0.0280516
3827	0 1	0.0863186 0.670979	0.00179565 0.0280528
3828	0 1	0.0727268 0.655525	0.00179063 0.0280606
3829	0 1	0.0749334 0.656100	0.00179100 0.0280448
3830	0 1	0.0840100 0.671820	0.00181882 0.0280924
3831	0 1	0.0807703 0.672027	0.00182432 0.0280682
3832	0 1	0.0725352 0.647163	0.00182055 0.0280615
3833	0 1	0.0761830 0.646373	0.00183202 0.0280750
3834	0 1	0.0787658 0.664806	0.00183494 0.0281243
3835	0 1	0.0731076 0.650312	0.00181551 0.0280770
3836	0 1	0.0799560 0.662972	0.00182005 0.0280627
3837	0 1	0.0857313 0.674879	0.00183693 0.0280827
3838	0 1	0.0796388 0.658240	0.00183042 0.0280868
3839	0 1	0.0700183 0.635823	0.00181753 0.0280758
3840	0 1	0.0789636 0.661510	0.00180907 0.0280902
3841	0 1	0.0749574 0.647208	0.00180735 0.0280909
3842	0 1	0.0724318 0.648952	0.00181989 0.0281484
3843	0 1	0.0810674 0.674377	0.00182360 0.0281860
3844	0 1	0.0761006 0.652655	0.00183346 0.0281657
3845	0 1	0.0708912 0.637171	0.00183912 0.0282080
3846	0 1	0.0795163 0.655603	0.00181966 0.0281714
3847	0 1	0.0786829 0.663713	0.00180612 0.0282109
3848	0 1	0.0731145 0.646914	0.00181211 0.0282409
3849	0 1	0.0775019 0.652100	0.00180028 0.0282244
3850	0 1	0.0808172 0.658992	0.00181324 0.0282482
3851	0 1	0.0803480 0.659414	0.00183095 0.0282992
3852	0 1	0.0794151 0.661737	0.00182571 0.0282866
3853	0 1	0.0776378 0.660749	0.00184051 0.0283248
3854	0 1	0.0749614 0.648792	0.00181658 0.0282685
3855	0 1	0.0743780 0.648281	0.00180877 0.0282481
3856	0 1	0.0745963 0.657862	0.00178411 0.0281552
3857	0 1	0.0794696 0.669395	0.00177925 0.0281401
3858	0 1	0.0760528 0.648583	0.00177811 0.0281460
3859	0 1	0.0742294 0.652576	0.00178745 0.0281837
3860	0 1	0.0822887 0.673682	0.00177655 0.0281803
3861	0 1	0.0837345 0.665059	0.00177369 0.0281678
3862	0 1	0.0752318 0.647598	0.00176548 0.0281806
3863	0 1	0.0851499 0.677334	0.00176697 0.0281756
3864	0 1	0.0708293 0.642289	0.00174936 0.0281456
3865	0 1	0.0710071 0.644113	0.00175524 0.0281600
3866	0 1	0.0765236 0.658447	0.00176658 0.0281584
3867	0 1	0.0745435 0.660627	0.00176714 0.0281758
3868	0 1	0.0801181 0.661395	0.00177927 0.0282099
3869	0 1	0.0753015 0.660244	0.00177523 0.0281649
3870	0 1	0.0792300 0.663838	0.00177817 0.0281692
3871	0 1	0.0754905 0.655557	0.00177457 0.0281581
3872	0 1	0.0773452 0.653417	0.00178555 0.0281708
3873	0 1	0.0742544 0.650997	0.00179779 0.0281695
3874	0 1	0.0738697 0.641830	0.00177960 0.0281213
3875	0 1	0.0673996 0.630656	0.00177839 0.0281447
3876	0 1	0.0725145 0.645629	0.00177506 0.0281121
3877	0 1	0.0793333 0.657349	0.00176042 0.0280348
3878	0 1	0.0741561 0.648751	0.00177611 0.0280494
3879	0 1	0.0766028 0.655560	0.00176754 0.0280650
3880	0 1	0.0896118 0.687679	0.00180581 0.0281115
3881	0 1	0.0759104 0.655749	0.00180740 0.0281188
3882	0 1	0.0858675 0.684607	0.00181371 0.0281024
3883	0 1	0.0789725 0.654539	0.00182647 0.0281137
3884	0 1	0.0829034 0.671344	0.00181201 0.0280577
3885	0 1	0.0792600 0.661245	0.00181691 0.0280928
3886	0 1	0.0857565 0.672386	0.00180078 0.0281013
3887	0 1	0.0795921 0.662093	0.00181077 0.0281400
3888	0 1	0.0777780 0.656167	0.00181595 0.0281698
3889	0 1	0.0797142 0.664952	0.00183421 0.0282394
3890	0 1	0.0744153 0.650694	0.00182965 0.0282331
3891	0 1	0.0744692 0.656725	0.00183832 0.0282470
3892	0 1	0.0764233 0.660660	0.00184088 0.0282305
3893	0 1	0.0834791 0.670676	0.00186700 0.0282561
3894	0 1	0.0804860 0.669364	0.00186548 0.0282105
3895	0 1	0.0702837 0.638911	0.00184607 0.0281230
3896	0 1	0.0745414 0.645014	0.00183636 0.0281299
3897	0 1	0.0721386 0.638799	0.00181531 0.0280912
3898	0 1	0.0782102 0.657144	0.00181731 0.0280642
3899	0 1	0.0781091 0.658657	0.00181657 0.0280577
3900	0 1	0.0786543 0.663337	0.00182534 0.0280821
3901	0 1	0.0775593 0.653918	0.00181715 0.0280655
3902	0 1	0.0781876 0.656473	0.00182618 0.0281724
3903	0 1	0.0743961 0.645870	0.00182026 0.0281944
3904	0 1	0.0732741 0.647341	0.00181915 0.0282087
3905	0 1	0.0820598 0.668365	0.00182532 0.0281806
3906	0 1	0.0762128 0.656980	0.00182735 0.0282038
3907	0 1	0.0716933 0.638492	0.00184013 0.0282352
3908	0 1	0.0771563 0.655238	0.00182920 0.0282595
3909	0 1	0.0829377 0.665737	0.00181677 0.0282447
3910	0 1	0.0727509 0.654802	0.00182679 0.0282876
3911	0 1	0.0722334 0.651309	0.00181826 0.0282417
3912	0 1	0.0796158 0.664528	0.00184079 0.0283141
3913	0 1	0.0883895 0.684156	0.00183737 0.0283183
3914	0 1	0.0787017 0.661811	0.00184450 0.0283241
3915	0 1	0.0760728 0.654509	0.00184376 0.0283169
3916	0 1	0.0758131 0.654165	0.00183853 0.0282935
3917	0 1	0.0779081 0.655266	0.00183695 0.0282903
3918	0 1	0.0715118 0.646573	0.00184221 0.0283089
3919	0 1	0.0731633 0.647164	0.00184336 0.0283203
3920	0 1	0.0723324 0.646193	0.00180799 0.0282708
3921	0 1	0.0797002 0.669688	0.00180756 0.0282853
3922	0 1	0.0786762 0.665450	0.00180489 0.0282893
3923	0 1	0.0854183 0.683714	0.00180796 0.0282940
3924	0 1	0.0759021 0.655830	0.00181777 0.0283074
3925	0 1	0.0806294 0.667039	0.00181982 0.0282908
3926	0 1	0.0801690 0.659275	0.00181976 0.0282681
3927	0 1	0.0789500 0.660214	0.00181664 0.0282646
3928	0 1	0.0749468 0.645416	0.00183178 0.0283191
3929	0 1	0.0806541 0.658296	0.00182369 0.0282693
3930	0 1	0.0805828 0.664279	0.00181810 0.0282574
3931	0 1	0.0838261 0.673548	0.00182334 0.0282124
3932	0 1	0.0762699 0.654857	0.00182821 0.0282016
3933	0 1	0.0805961 0.659573	0.00182687 0.0282168
3934	0 1	0.0772956 0.649167	0.00183212 0.0282040
3935	0 1	0.0789655 0.657363	0.00182398 0.0281828
3936	0 1	0.0782299 0.659791	0.00183280 0.0282118
3937	0 1	0.0837813 0.679557	0.00184160 0.0282068
3938	0 1	0.0738001 0.644491	0.00182597 0.0282108
3939	0 1	0.0820859 0.661121	0.00182754 0.0281342
3940	0 1	0.0720516 0.642569	0.00184244 0.0281496
3941	0 1	0.0813770 0.666640	0.00183808 0.0281182
3942	0 1	0.0782440 0.661752	0.00185193 0.0281628
3943	0 1	0.0776740 0.650635	0.00186356 0.0281460
3944	0 1	0.0727210 0.642845	0.00185513 0.0281397
3945	0 1	0.0761019 0.658410	0.00185951 0.0281442
3946	0 1	0.0755568 0.652721	0.00185463 0.0281617
3947	0 1	0.0871934 0.681339	0.00185277 0.0281997
3948	0 1	0.0860141 0.671641	0.00183368 0.0281525
3949	0 1	0.0718430 0.637098	0.00183949 0.0281684
3950	0 1	0.0733505 0.644702	0.00183235 0.0281903
3951	0 1	0.0826375 0.672850	0.00182647 0.0281671
3952	0 1	0.0780030 0.665876	0.00183240 0.0281655
3953	0 1	0.0793287 0.662620	0.00184509 0.0281682
3954	0 1	0.0748154 0.645980	0.00183942 0.0281807
3955	0 1	0.0780271 0.658954	0.00187213 0.0282124
3956	0 1	0.0784786 0.651945	0.00187366 0.0281969
3957	0 1	0.0790824 0.657957	0.00188413 0.0282225
3958	0 1	0.0769772 0.663017	0.00188751 0.0281895
3959	0 1	0.0796194 0.655826	0.00191191 0.0282083
3960	0 1	0.0806260 0.663338	0.00190511 0.0281497
3961	0 1	0.0789867 0.654581	0.00191900 0.0281934
3962	0 1	0.0768060 0.655434	0.00192313 0.0281984
3963	0 1	0.0783079 0.663440	0.00190860 0.0281681
3964	0 1	0.0828313 0.661122	0.00191052 0.0281913
3965	0 1	0.0805168 0.670318	0.00192813 0.0282142
3966	0 1	0.0904182 0.690931	0.00195865 0.0282790
3967	0 1	0.0812649 0.669940	0.00195563 0.0282633
3968	0 1	0.0829918 0.672631	0.00193135 0.0282575
3969	0 1	0.0780550 0.659294	0.00192763 0.0282246
3970	0 1	0.0786514 0.663977	0.00191728 0.0281934
3971	0 1	0.0880335 0.682738	0.00193130 0.0281991
3972	0 1	0.0769970 0.656819	0.00193025 0.0281844
3973	0 1	0.0755639 0.652917	0.00192923 0.0281644
3974	0 1	0.0798685 0.664741	0.00193308 0.0281603
3975	0 1	0.0743493 0.651379	0.00190339 0.0281346
3976	0 1	0.0793661 0.665088	0.00193377 0.0281787
3977	0 1	0.0761433 0.647485	0.00192166 0.0281786
3978	0 1	0.0808248 0.668309	0.00192704 0.0282049
3979	0 1	0.0709952 0.633098	0.00191415 0.0281818
3980	0 1	0.0727739 0.641842	0.00191187 0.0281972
3981	0 1	0.0827770 0.667756	0.00192998 0.0282297
3982	0 1	0.0779726 0.661795	0.00193401 0.0282301
3983	0 1	0.0745809 0.650675	0.00192929 0.0282330
3984	0 1	0.0774322 0.656191	0.00193582 0.0282480
3985	0 1	0.0768593 0.662302	0.00194187 0.0282621
3986	0 1	0.0725961 0.648510	0.00196414 0.0283142
3987	0 1	0.0771587 0.659836	0.00197867 0.0283425
3988	0 1	0.0773849 0.655150	0.00197912 0.0283334
3989	0 1	0.0773669 0.649441	0.00197473 0.0283115
3990	0 1	0.0737466 0.649035	0.00194331 0.0282832
3991	0 1	0.0811240 0.662572	0.00193509 0.0282714
3992	0 1	0.0809101 0.666794	0.00192684 0.0282458
3993	0 1	0.0881921 0.679332	0.00193360 0.0282643
3994	0 1	0.0786206 0.661907	0.00194899 0.0283164
3995	0 1	0.0850975 0.678281	0.00194833 0.0283398
3996	0 1	0.0857197 0.677615	0.00193417 0.0283084
3997	0 1	0.0796468 0.668689	0.00192846 0.0283480
3998	0 1	0.0933273 0.701418	0.00193336 0.0283484
3999	0 1	0.0709722 0.640357	0.00193099 0.0283188
4000	0 1	0.0871619 0.684987	0.00196278 0.0282883
4001	0 1	0.0810469 0.661749	0.00196450 0.0282501
4002	0 1	0.0768677 0.656388	0.00194713 0.0282162
4003	0 1	0.0787065 0.667673	0.00193328 0.0281686
4004	0 1	0.0768475 0.655041	0.00193092 0.0281179
4005	0 1	0.0754109 0.652204	0.00195146 0.0281416
4006	0 1	0.0769272 0.661345	0.00197406 0.0281835
4007	0 1	0.0819902 0.666834	0.00196311 0.0281263
4008	0 1	0.0828962 0.673653	0.00197065 0.0281315
4009	0 1	0.0795481 0.663326	0.00198193 0.0281520
4010	0 1	0.0834639 0.665117	0.00200654 0.0282046
4011	0 1	0.0713650 0.635675	0.00199801 0.0281793
4012	0 1	0.0763457 0.653085	0.00199647 0.0281457
4013	0 1	0.0875968 0.685474	0.00200123 0.0281551
4014	0 1	0.0798257 0.656671	0.00200128 0.0281587
4015	0 1	0.0782452 0.655251	0.00197569 0.0281116
4016	0 1	0.0738516 0.657428	0.00198307 0.0281311
4017	0 1	0.0783304 0.655594	0.00200869 0.0281667
4018	0 1	0.0743857 0.649975	0.00199576 0.0281562
4019	0 1	0.0768550 0.652084	0.00201745 0.0281854
4020	0 1	0.0731731 0.642829	0.00200188 0.0281888
4021	0 1	0.0737740 0.644777	0.00200374 0.0281873
4022	0 1	0.0765118 0.659365	0.00198506 0.0281507
4023	0 1	0.0764051 0.654737	0.00198430 0.0281499
4024	0 1	0.0785729 0.654054	0.00198574 0.0281424
4025	0 1	0.0848736 0.671814	0.00199734 0.0281674
4026	0 1	0.0662670 0.624950	0.00196794 0.0281707
4027	0 1	0.0864051 0.684624	0.00196163 0.0281238
4028	0 1	0.0744234 0.649942	0.00194234 0.0281254
4029	0 1	0.0902676 0.690025	0.00193485 0.0281133
4030	0 1	0.0701831 0.638817	0.00192776 0.0280986
4031	0 1	0.0809671 0.665020	0.00195040 0.0281681
4032	0 1	0.0731390 0.649341	0.00194657 0.0281615
4033	0 1	0.0762257 0.657710	0.00193876 0.0281093
4034	0 1	0.0821193 0.675666	0.00192727 0.0281153
4035	0 1	0.0742211 0.652261	0.00194256 0.0281370
4036	0 1	0.0713120 0.638812	0.00194509 0.0281550
4037	0 1	0.0729767 0.647644	0.00192773 0.0281122
4038	0 1	0.0852494 0.676251	0.00192711 0.0281504
4039	0 1	0.0769314 0.658902	0.00192282 0.0281297
4040	0 1	0.0800042 0.666058	0.00191644 0.0280899
4041	0 1	0.0735839 0.650188	0.00190271 0.0280859
4042	0 1	0.0793620 0.658519	0.00189035 0.0280551
4043	0 1	0.0844228 0.671940	0.00192294 0.0280595
4044	0 1	0.0762533 0.654876	0.00191702 0.0280638
4045	0 1	0.0709008 0.643557	0.00190794 0.0280730
4046	0 1	0.0761817 0.658872	0.00193030 0.0281038
4047	0 1	0.0758832 0.656909	0.00194570 0.0281300
4048	0 1	0.0754590 0.654152	0.00193431 0.0280904
4049	0 1	0.0675056 0.636686	0.00193614 0.0281118
4050	0 1	0.0799629 0.661989	0.00194847 0.0281131
4051	0 1	0.0706895 0.636578	0.00196212 0.0281451
4052	0 1	0.0740492 0.656631	0.00192965 0.0281233
4053	0 1	0.0799688 0.660957	0.00192012 0.0281293
4054	0 1	0.0849878 0.672601	0.00193275 0.0281584
4055	0 1	0.0720183 0.649579	0.00191259 0.0281786
4056	0 1	0.0803933 0.663656	0.00191999 0.0281743
4057	0 1	0.0775835 0.660034	0.00192146 0.0281735
4058	0 1	0.0752578 0.654460	0.00191490 0.0282174
4059	0 1	0.0786213 0.657670	0.00191438 0.0282000
4060	0 1	0.0678067 0.631379	0.00192210 0.0281892
4061	0 1	0.0802633 0.660250	0.00192940 0.0281804
4062	0 1	0.0840444 0.675217	0.00193576 0.0282075
4063	0 1	0.0808195 0.667336	0.00193800 0.0281980
4064	0 1	0.0828193 0.667652	0.00194019 0.0282302
4065	0 1	0.0756196 0.659953	0.00193384 0.0282115
4066	0 1	0.0664301 0.628268	0.00192268 0.0282423
4067	0 1	0.0797312 0.662728	0.00192954 0.0282621
4068	0 1	0.0710041 0.643894	0.00192293 0.0283010
4069	0 1	0.0718841 0.638253	0.00192037 0.0282791
4070	0 1	0.0793339 0.653101	0.00190617 0.0282107
4071	0 1	0.0758219 0.656918	0.00189310 0.0281836
4072	0 1	0.0750171 0.655623	0.00188969 0.0281344
4073	0 1	0.0838536 0.661920	0.00188254 0.0281109
4074	0 1	0.0776847 0.653642	0.00186322 0.0281084
4075	0 1	0.0750363 0.646492	0.00188018 0.0281415
4076	0 1	0.0732677 0.644923	0.00187543 0.0280943
4077	0 1	0.0780046 0.665141	0.00188444 0.0281311
4078	0 1	0.0764582 0.657019	0.00188355 0.0281254
4079	0 1	0.0728700 0.643809	0.00188923 0.0281220
4080	0 1	0.0793462 0.668547	0.00190734 0.0281483
4081	0 1	0.0774878 0.654019	0.00190354 0.0281466
4082	0 1	0.0802951 0.667475	0.00189949 0.0281347
4083	0 1	0.0789937 0.654307	0.00188184 0.0280794
4084	0 1	0.0808813 0.665228	0.00187313 0.0280619
4085	0 1	0.0869366 0.681819	0.00186172 0.0280411
4086	0 1	0.0821097 0.665696	0.00186879 0.0280359
4087	0 1	0.0774854 0.656413	0.00190271 0.0280830
4088	0 1	0.0790647 0.662507	0.00192729 0.0281562
4089	0 1	0.0779155 0.664174	0.00192529 0.0281925
4090	0 1	0.0763084 0.661223	0.00192598 0.0282390
4091	0 1	0.0742540 0.636740	0.00190522 0.0282199
4092	0 1	0.0745494 0.643802	0.00191412 0.0282273
4093	0 1	0.0750938 0.655527	0.00191577 0.0282201
4094	0 1	0.0856761 0.682322	0.00193640 0.0282817
4095	0 1	0.0806089 0.664231	0.00192946 0.0282484
4096	0 1	0.0698866 0.644671	0.00192857 0.0282555
4097	0 1	0.0786497 0.653836	0.00190118 0.0282186
4098	0 1	0.0805377 0.658848	0.00191186 0.0282506
4099	0 1	0.0794422 0.665400	0.00191934 0.0282441
4100	0 1	0.0753509 0.639860	0.00191882 0.0282311
4101	0 1	0.0806778 0.666181	0.00193598 0.0282486
4102	0 1	0.0757205 0.656628	0.00192916 0.0282115
4103	0 1	0.0730558 0.648456	0.00193087 0.0282208
4104	0 1	0.0811643 0.667260	0.00192866 0.0282502
4105	0 1	0.0765689 0.652293	0.00193936 0.0282136
4106	0 1	0.0767847 0.653264	0.00191122 0.0281366
4107	0 1	0.0770428 0.660537	0.00188291 0.0280295
4108	0 1	0.0761423 0.656801	0.00186764 0.0280000
4109	0 1	0.0795168 0.666739	0.00187065 0.0280566
4110	0 1	0.0775789 0.656842	0.00187791 0.0280862
4111	0 1	0.0721207 0.637912	0.00184383 0.0280482
4112	0 1	0.0750502 0.651249	0.00185781 0.0280754
4113	0 1	0.0787264 0.662674	0.00184711 0.0280639
4114	0 1	0.0769775 0.658347	0.00185068 0.0280753
4115	0 1	0.0801867 0.669106	0.00185260 0.0281039
4116	0 1	0.0737211 0.639181	0.00183793 0.0281572
4117	0 1	0.0732192 0.646027	0.00184735 0.0281905
4118	0 1	0.0786058 0.661459	0.00182879 0.0281767
4119	0 1	0.0819632 0.667564	0.00182450 0.0281431
4120	0 1	0.0864795 0.673094	0.00182759 0.0281116
4121	0 1	0.0748747 0.637071	0.00183798 0.0281621
4122	0 1	0.0848412 0.668075	0.00183435 0.0281460
4123	0 1	0.0748958 0.657816	0.00187153 0.0281996
4124	0 1	0.0805424 0.657759	0.00186816 0.0282185
4125	0 1	0.0792291 0.664756	0.00187081 0.0282475
4126	0 1	0.0730161 0.644731	0.00187383 0.0282394
4127	0 1	0.0772914 0.654934	0.00189755 0.0282940
4128	0 1	0.0764283 0.654529	0.00190704 0.0283404
4129	0 1	0.0757922 0.649074	0.00190413 0.0283084
4130	0 1	0.0850921 0.674492	0.00192409 0.0283184
4131	0 1	0.0783693 0.658236	0.00191910 0.0282959
