# GL1L2  propL1h= 0.00000 propL1J= 1.00000  lambdaPhi= 0.000500000  lambdaPhij= 0.00200000  ungauged  ModAdam  learningRate= 0.00600000  betaV= 0.999000  betaM= 0.900000  eps= 1.00000e-06  batchSize=7007  miniBatchSize= 103  stepsPerEpoch= 68.0000
# learningRate.coolingMethod= (1+at)^b  stepsPerEpoch= 1.000000  warmupEpochs= 100.000000  maxLR= 0.00600000  maxLREpochs= 1736.00  constPerEpoch= 0.0100000  power= -0.500000
# initial_h: to reproduce observed amino acid frequencies at each site; pseudoNCountsForhia= 10.0
# sigma_initial_J for Gaussian: 0.001
# MCMC Kernel: GibbsWithMHStep  with pseudoNCountsForProposedPia= 10.0
# nIndependentMC= 7007  miniBatchSize= 103  for MCMC 
# initial configuration: observed sequence data
# nSamples for each MC run: 1
# nUnits= 48  nInitialIterationsPerUnit= 0  everyNIterationsPerUnit= 10
# initialT= 1.00000  finalT= 1.00000  annealingRate= 0.990000 ; annealingRate may be adjusted.
# maxExtendedIterations= 1
# minLearningStepsForBestKL= 3876  minLearningSteps= 1836  maxNoLearnings= 204
#
# Frequencies, fia and fijab, are calculated from the effective number of sequences, effectiveNConfigs= 6341.77 ,
# with the corrections, pseudoNCountsForBM= 0.0 , to avoid 0-counts.
#
# step	nNonEquil  nExtendedIterations of MC	<KLpi>	<KLpij> over ensemble and those over 97 minibatch ensembles with pseudoNCountsForKL= 1.00000
#0	0 0	0.0975072 1.19667	0.00000 0.0648353
338	0 1	0.101793 1.16080	0.00351992 0.0851997
339	0 1	0.107429 1.13508	0.00354607 0.0851489
340	0 1	0.108685 1.14531	0.00355053 0.0851272
341	0 1	0.122918 1.18591	0.00355472 0.0851069
342	0 1	0.0991544 1.13571	0.00354285 0.0850081
343	0 1	0.104334 1.14790	0.00353247 0.0849543
344	0 1	0.111228 1.16988	0.00357886 0.0849803
345	0 1	0.110786 1.17659	0.00360843 0.0849202
346	0 1	0.117948 1.17139	0.00362415 0.0849309
347	0 1	0.0976868 1.13971	0.00365221 0.0848996
348	0 1	0.112198 1.15303	0.00369169 0.0849467
349	0 1	0.0981949 1.13629	0.00367436 0.0849335
350	0 1	0.100171 1.14044	0.00367231 0.0848746
351	0 1	0.102183 1.14275	0.00370353 0.0849250
352	0 1	0.107978 1.14644	0.00366924 0.0848340
353	0 1	0.100069 1.12578	0.00371053 0.0848427
354	0 1	0.0999179 1.14248	0.00368744 0.0847417
355	0 1	0.115392 1.17703	0.00365172 0.0847006
356	0 1	0.104829 1.13159	0.00363588 0.0847362
357	0 1	0.105577 1.16384	0.00367521 0.0846847
358	0 1	0.109134 1.15236	0.00371110 0.0848209
359	0 1	0.0950952 1.13202	0.00371078 0.0847500
360	0 1	0.104960 1.14547	0.00366081 0.0845968
361	0 1	0.110329 1.15160	0.00367379 0.0845386
362	0 1	0.100700 1.13785	0.00365307 0.0844705
363	0 1	0.107483 1.16440	0.00365069 0.0843731
364	0 1	0.105116 1.15331	0.00364046 0.0842594
365	0 1	0.110325 1.15414	0.00366536 0.0842143
366	0 1	0.0972343 1.13208	0.00363038 0.0840069
367	0 1	0.103792 1.14717	0.00364216 0.0840032
368	0 1	0.105012 1.14729	0.00364234 0.0839137
369	0 1	0.107220 1.16657	0.00360353 0.0837696
370	0 1	0.0988132 1.13863	0.00354583 0.0835625
371	0 1	0.105921 1.15524	0.00351472 0.0834321
372	0 1	0.105024 1.14503	0.00355840 0.0834673
373	0 1	0.108065 1.13748	0.00356222 0.0834861
374	0 1	0.0991381 1.15926	0.00353644 0.0833037
375	0 1	0.102245 1.14217	0.00349908 0.0831629
376	0 1	0.109096 1.16158	0.00356118 0.0832153
377	0 1	0.103757 1.12713	0.00354690 0.0831272
378	0 1	0.116089 1.14431	0.00355460 0.0831940
379	0 1	0.102617 1.14282	0.00359773 0.0831433
380	0 1	0.117453 1.16482	0.00360354 0.0831020
381	0 1	0.103393 1.14717	0.00358341 0.0830690
382	0 1	0.0947406 1.13019	0.00360022 0.0830921
383	0 1	0.110899 1.14857	0.00357265 0.0829341
384	0 1	0.102981 1.14707	0.00355623 0.0829562
385	0 1	0.111049 1.14192	0.00353076 0.0828821
386	0 1	0.108618 1.14948	0.00350915 0.0828414
387	0 1	0.113074 1.15381	0.00348431 0.0827318
388	0 1	0.109841 1.13885	0.00354000 0.0828481
389	0 1	0.0974323 1.13140	0.00354415 0.0828697
390	0 1	0.0966485 1.12686	0.00354060 0.0828560
391	0 1	0.113339 1.16264	0.00358226 0.0829088
392	0 1	0.0989197 1.14032	0.00359560 0.0829645
393	0 1	0.113391 1.15403	0.00359094 0.0828648
394	0 1	0.112401 1.15384	0.00362876 0.0828351
395	0 1	0.112414 1.14771	0.00368385 0.0829270
396	0 1	0.0942036 1.12750	0.00362697 0.0827605
397	0 1	0.115974 1.16222	0.00359339 0.0826464
398	0 1	0.0936629 1.12184	0.00367143 0.0827490
399	0 1	0.107992 1.15416	0.00368634 0.0827984
400	0 1	0.105111 1.13407	0.00367201 0.0827157
401	0 1	0.104744 1.14809	0.00367451 0.0826346
402	0 1	0.0990713 1.14718	0.00367952 0.0826430
403	0 1	0.107589 1.15534	0.00367909 0.0825411
404	0 1	0.111317 1.16947	0.00366614 0.0823737
405	0 1	0.105729 1.15933	0.00369962 0.0823322
406	0 1	0.111953 1.17511	0.00366736 0.0821694
407	0 1	0.101778 1.12996	0.00364787 0.0820818
408	0 1	0.105496 1.14567	0.00367554 0.0821531
409	0 1	0.0935374 1.13018	0.00366062 0.0820568
410	0 1	0.0981884 1.13059	0.00363729 0.0819798
411	0 1	0.109102 1.14672	0.00362509 0.0818455
412	0 1	0.101158 1.13911	0.00360536 0.0817724
413	0 1	0.0991426 1.13281	0.00361547 0.0816454
414	0 1	0.117962 1.16246	0.00362605 0.0815410
415	0 1	0.0991084 1.13937	0.00362643 0.0814146
416	0 1	0.0966341 1.15344	0.00360832 0.0813722
417	0 1	0.108893 1.13898	0.00362070 0.0813398
418	0 1	0.119362 1.16107	0.00365332 0.0813341
419	0 1	0.105823 1.15198	0.00366234 0.0812608
420	0 1	0.0997994 1.13267	0.00362392 0.0811161
421	0 1	0.112642 1.16087	0.00365338 0.0810481
422	0 1	0.101159 1.13805	0.00365859 0.0809727
423	0 1	0.106361 1.14537	0.00366712 0.0809764
424	0 1	0.0970909 1.14007	0.00369469 0.0811210
425	0 1	0.107287 1.13416	0.00369411 0.0811392
426	0 1	0.122352 1.15198	0.00372011 0.0811675
427	0 1	0.108692 1.15077	0.00376708 0.0812437
428	0 1	0.103223 1.14028	0.00378409 0.0812671
429	0 1	0.103012 1.13412	0.00379616 0.0812850
430	0 1	0.111965 1.15141	0.00380231 0.0812956
431	0 1	0.103488 1.15282	0.00382822 0.0814395
432	0 1	0.100186 1.14011	0.00384498 0.0814458
433	0 1	0.0932037 1.14304	0.00385671 0.0813632
434	0 1	0.101508 1.13816	0.00386758 0.0813507
435	0 1	0.0959995 1.14384	0.00386019 0.0813387
436	0 1	0.0955789 1.12943	0.00383703 0.0812046
437	0 1	0.103213 1.13629	0.00382884 0.0811810
438	0 1	0.113794 1.15464	0.00383186 0.0811966
439	0 1	0.119405 1.16967	0.00386042 0.0812294
440	0 1	0.108191 1.14163	0.00384254 0.0811704
441	0 1	0.114184 1.14919	0.00379779 0.0810471
442	0 1	0.100001 1.13019	0.00377801 0.0810579
443	0 1	0.104448 1.15962	0.00375100 0.0809266
444	0 1	0.105519 1.13202	0.00371510 0.0808851
445	0 1	0.112938 1.14656	0.00369614 0.0808147
446	0 1	0.105955 1.15380	0.00367153 0.0806761
447	0 1	0.0990765 1.12324	0.00367410 0.0806353
448	0 1	0.109900 1.14452	0.00368395 0.0805222
449	0 1	0.107601 1.14456	0.00365768 0.0804137
450	0 1	0.102015 1.14195	0.00367349 0.0804483
451	0 1	0.101165 1.13745	0.00370550 0.0805272
452	0 1	0.114543 1.15464	0.00378754 0.0805933
453	0 1	0.103740 1.14142	0.00379241 0.0806020
454	0 1	0.102359 1.13882	0.00378523 0.0805787
455	0 1	0.105730 1.13995	0.00377550 0.0804782
456	0 1	0.0993100 1.14208	0.00379078 0.0805629
457	0 1	0.105460 1.14892	0.00379308 0.0805848
458	0 1	0.0981619 1.12552	0.00376901 0.0804606
459	0 1	0.0973962 1.12465	0.00377892 0.0804131
460	0 1	0.108243 1.15096	0.00377671 0.0804072
461	0 1	0.125899 1.16527	0.00378520 0.0803947
462	0 1	0.100426 1.13551	0.00377206 0.0803408
463	0 1	0.0994951 1.13962	0.00379087 0.0803217
464	0 1	0.104629 1.13005	0.00375969 0.0803535
465	0 1	0.102511 1.13272	0.00376857 0.0803287
466	0 1	0.0956708 1.10334	0.00375885 0.0803933
467	0 1	0.103245 1.13658	0.00377449 0.0803397
468	0 1	0.117483 1.14906	0.00378292 0.0802895
469	0 1	0.100347 1.13732	0.00375733 0.0802781
470	0 1	0.102906 1.14334	0.00374209 0.0802185
471	0 1	0.118954 1.17314	0.00378497 0.0803469
472	0 1	0.106273 1.14618	0.00380232 0.0803606
473	0 1	0.0977315 1.13303	0.00373428 0.0801610
474	0 1	0.0969872 1.12662	0.00371045 0.0800081
475	0 1	0.0936101 1.12816	0.00367951 0.0798718
476	0 1	0.104091 1.13136	0.00366141 0.0798489
477	0 1	0.113242 1.17132	0.00365753 0.0796882
478	0 1	0.111037 1.14067	0.00369765 0.0797668
479	0 1	0.0996667 1.12755	0.00365047 0.0796705
480	0 1	0.0902873 1.11562	0.00363089 0.0794863
481	0 1	0.109111 1.14756	0.00364968 0.0795122
482	0 1	0.102199 1.13376	0.00364330 0.0793332
483	0 1	0.106965 1.13610	0.00368048 0.0793594
484	0 1	0.0964831 1.12259	0.00365333 0.0791810
485	0 1	0.100673 1.13066	0.00362534 0.0790707
486	0 1	0.0951696 1.12963	0.00362688 0.0790697
487	0 1	0.103454 1.13642	0.00363813 0.0790894
488	0 1	0.116590 1.16141	0.00363621 0.0790201
489	0 1	0.102653 1.13753	0.00363530 0.0789327
490	0 1	0.110289 1.16306	0.00367017 0.0789363
491	0 1	0.0929376 1.11891	0.00365245 0.0789183
492	0 1	0.0999403 1.13110	0.00358853 0.0787323
493	0 1	0.0994883 1.11938	0.00359808 0.0787951
494	0 1	0.111908 1.14694	0.00361367 0.0789068
495	0 1	0.102192 1.13378	0.00359595 0.0788359
496	0 1	0.109354 1.14909	0.00360723 0.0788181
497	0 1	0.102868 1.13047	0.00358414 0.0787571
498	0 1	0.106112 1.13169	0.00355412 0.0787025
499	0 1	0.0949088 1.12482	0.00356008 0.0786892
500	0 1	0.102503 1.14754	0.00357774 0.0788045
501	0 1	0.105634 1.15102	0.00357003 0.0788034
502	0 1	0.100838 1.13533	0.00359277 0.0788445
503	0 1	0.0938907 1.12827	0.00357452 0.0787266
504	0 1	0.103980 1.14652	0.00360012 0.0788093
505	0 1	0.0909351 1.13345	0.00358075 0.0787092
506	0 1	0.114449 1.14516	0.00358667 0.0787500
507	0 1	0.118940 1.14414	0.00358184 0.0788740
508	0 1	0.0875382 1.11954	0.00358386 0.0788570
509	0 1	0.106527 1.14389	0.00358502 0.0787092
510	0 1	0.105786 1.14356	0.00356149 0.0786739
511	0 1	0.111024 1.14870	0.00356669 0.0787420
512	0 1	0.102191 1.14059	0.00358273 0.0787815
513	0 1	0.112704 1.14478	0.00361115 0.0788552
514	0 1	0.0946059 1.14379	0.00357504 0.0787476
515	0 1	0.109968 1.14208	0.00353704 0.0787219
516	0 1	0.109424 1.14034	0.00353769 0.0786111
517	0 1	0.0978979 1.13187	0.00353777 0.0785868
518	0 1	0.112552 1.16307	0.00349125 0.0786629
519	0 1	0.102473 1.13020	0.00346598 0.0786511
520	0 1	0.125168 1.18552	0.00349354 0.0786429
521	0 1	0.112752 1.14936	0.00346359 0.0784153
522	0 1	0.0989211 1.15503	0.00345810 0.0782838
523	0 1	0.110610 1.14625	0.00345198 0.0782101
524	0 1	0.108855 1.13150	0.00344911 0.0781788
525	0 1	0.108112 1.15381	0.00345216 0.0780703
526	0 1	0.0945494 1.13046	0.00343774 0.0779168
527	0 1	0.113940 1.14665	0.00349457 0.0778954
528	0 1	0.104355 1.13595	0.00348854 0.0779010
529	0 1	0.103523 1.15040	0.00347333 0.0778145
530	0 1	0.107780 1.14509	0.00348861 0.0778925
531	0 1	0.106283 1.15940	0.00352631 0.0779841
532	0 1	0.107065 1.15391	0.00352792 0.0779025
533	0 1	0.101459 1.13629	0.00354593 0.0778435
534	0 1	0.0925248 1.14298	0.00352965 0.0776328
535	0 1	0.105856 1.14883	0.00351452 0.0775945
536	0 1	0.0979958 1.11245	0.00344683 0.0774092
537	0 1	0.110813 1.14520	0.00350953 0.0772993
538	0 1	0.115144 1.15189	0.00348850 0.0771991
539	0 1	0.103967 1.13978	0.00350942 0.0772672
540	0 1	0.115202 1.15479	0.00351626 0.0772633
541	0 1	0.107513 1.14439	0.00351538 0.0771986
542	0 1	0.100972 1.14402	0.00350403 0.0771609
543	0 1	0.100415 1.12758	0.00352248 0.0771142
544	0 1	0.108061 1.14124	0.00350823 0.0769832
545	0 1	0.0958997 1.12358	0.00348780 0.0769493
546	0 1	0.101437 1.11677	0.00354636 0.0770982
547	0 1	0.103163 1.12944	0.00353823 0.0770236
548	0 1	0.0982465 1.13883	0.00354870 0.0769089
549	0 1	0.113067 1.16578	0.00356101 0.0768897
550	0 1	0.101335 1.12892	0.00357168 0.0768417
551	0 1	0.0998794 1.14066	0.00358240 0.0767028
552	0 1	0.0982659 1.12181	0.00356646 0.0766045
553	0 1	0.111546 1.13611	0.00355468 0.0765457
554	0 1	0.104665 1.13205	0.00359102 0.0766556
555	0 1	0.102633 1.11988	0.00359192 0.0766794
556	0 1	0.0993367 1.12889	0.00359356 0.0765986
557	0 1	0.105801 1.13733	0.00355969 0.0764537
558	0 1	0.113183 1.12913	0.00355177 0.0763976
559	0 1	0.103825 1.12807	0.00354304 0.0763624
560	0 1	0.0968582 1.11622	0.00354536 0.0763406
561	0 1	0.104882 1.12720	0.00353216 0.0762930
562	0 1	0.104060 1.12456	0.00354239 0.0763773
563	0 1	0.105302 1.12841	0.00358646 0.0762844
564	0 1	0.0987670 1.12685	0.00357286 0.0762417
565	0 1	0.111462 1.16140	0.00356431 0.0761929
566	0 1	0.117516 1.14476	0.00356514 0.0761574
567	0 1	0.109804 1.14107	0.00353885 0.0761152
568	0 1	0.111540 1.15286	0.00354158 0.0760660
569	0 1	0.112324 1.14426	0.00352231 0.0759873
570	0 1	0.101881 1.12232	0.00353238 0.0759997
571	0 1	0.113270 1.14028	0.00355461 0.0760492
572	0 1	0.0991384 1.12045	0.00355482 0.0760957
573	0 1	0.103304 1.13334	0.00351969 0.0759632
574	0 1	0.0833410 1.09512	0.00347780 0.0758382
575	0 1	0.0943728 1.10738	0.00340957 0.0756959
576	0 1	0.0909808 1.10733	0.00338927 0.0755717
577	0 1	0.116228 1.15414	0.00339958 0.0755314
578	0 1	0.107820 1.12942	0.00340350 0.0754799
579	0 1	0.108200 1.13142	0.00342006 0.0754836
580	0 1	0.108520 1.13444	0.00341395 0.0754555
581	0 1	0.113977 1.15167	0.00345555 0.0755816
582	0 1	0.101159 1.14535	0.00346775 0.0755728
583	0 1	0.104268 1.14247	0.00346960 0.0755458
584	0 1	0.103169 1.13707	0.00349917 0.0755384
585	0 1	0.101311 1.10606	0.00348512 0.0755339
586	0 1	0.104164 1.15108	0.00348898 0.0754416
587	0 1	0.0974217 1.12084	0.00345358 0.0753423
588	0 1	0.105097 1.12569	0.00341383 0.0752119
589	0 1	0.0967671 1.11838	0.00340134 0.0750931
590	0 1	0.0959475 1.12227	0.00339359 0.0749405
591	0 1	0.0984940 1.10589	0.00338061 0.0748482
592	0 1	0.111863 1.13853	0.00338345 0.0748678
593	0 1	0.111550 1.14718	0.00335516 0.0747617
594	0 1	0.0955444 1.12286	0.00334638 0.0746328
595	0 1	0.0887118 1.09671	0.00339011 0.0747597
596	0 1	0.0964247 1.12887	0.00340892 0.0747033
597	0 1	0.115898 1.15389	0.00338217 0.0745756
598	0 1	0.0982696 1.13123	0.00339011 0.0745591
599	0 1	0.102764 1.11793	0.00334286 0.0745016
600	0 1	0.116940 1.13687	0.00337653 0.0745825
601	0 1	0.103208 1.13868	0.00341044 0.0747070
602	0 1	0.105969 1.12781	0.00340265 0.0746851
603	0 1	0.104745 1.13151	0.00339801 0.0747058
604	0 1	0.0925913 1.10695	0.00339631 0.0746596
605	0 1	0.0932140 1.11662	0.00339450 0.0746788
606	0 1	0.104366 1.13220	0.00338325 0.0746511
607	0 1	0.118456 1.16181	0.00339922 0.0746568
608	0 1	0.102715 1.12669	0.00340607 0.0746529
609	0 1	0.105759 1.14513	0.00337335 0.0745067
610	0 1	0.113293 1.13714	0.00335713 0.0743939
611	0 1	0.111582 1.11166	0.00332795 0.0742933
612	0 1	0.0998573 1.11866	0.00333310 0.0741966
613	0 1	0.108582 1.15312	0.00336710 0.0742338
614	0 1	0.0985276 1.14410	0.00339794 0.0742594
615	0 1	0.104577 1.12328	0.00345783 0.0743373
616	0 1	0.0946630 1.11897	0.00345229 0.0742783
617	0 1	0.0922051 1.11877	0.00341353 0.0741811
618	0 1	0.0996378 1.13196	0.00337437 0.0741442
619	0 1	0.101691 1.11546	0.00342005 0.0743051
620	0 1	0.104654 1.14157	0.00339131 0.0741563
621	0 1	0.106653 1.14141	0.00334406 0.0740686
622	0 1	0.106796 1.14025	0.00335880 0.0741423
623	0 1	0.103909 1.12318	0.00337195 0.0742234
624	0 1	0.0986031 1.10666	0.00333456 0.0741987
625	0 1	0.109097 1.14373	0.00332419 0.0740349
626	0 1	0.100987 1.11541	0.00334451 0.0741327
627	0 1	0.108232 1.13585	0.00332160 0.0740483
628	0 1	0.0946989 1.12256	0.00329671 0.0739619
629	0 1	0.108264 1.09944	0.00335030 0.0740930
630	0 1	0.113969 1.15142	0.00334236 0.0740849
631	0 1	0.0999970 1.09892	0.00334922 0.0742129
632	0 1	0.0856584 1.08594	0.00333174 0.0741780
633	0 1	0.106340 1.15084	0.00332543 0.0740786
634	0 1	0.0970349 1.09947	0.00329669 0.0739956
635	0 1	0.100195 1.12203	0.00334485 0.0740301
636	0 1	0.0994819 1.15307	0.00330877 0.0738934
637	0 1	0.108633 1.13856	0.00330413 0.0736747
638	0 1	0.0950880 1.12876	0.00326176 0.0735910
639	0 1	0.111179 1.13485	0.00327651 0.0736122
640	0 1	0.105862 1.14486	0.00329505 0.0735872
641	0 1	0.103725 1.14594	0.00332459 0.0735070
642	0 1	0.0971620 1.12529	0.00336846 0.0735953
643	0 1	0.101948 1.12843	0.00332110 0.0734858
644	0 1	0.114022 1.14893	0.00332940 0.0734645
645	0 1	0.108048 1.13879	0.00332240 0.0734555
646	0 1	0.103741 1.14458	0.00326545 0.0734173
647	0 1	0.102446 1.14167	0.00325326 0.0734262
648	0 1	0.105197 1.13393	0.00326800 0.0735602
649	0 1	0.0944410 1.11090	0.00326337 0.0735648
650	0 1	0.106644 1.13593	0.00327576 0.0735748
651	0 1	0.101109 1.13740	0.00323464 0.0734370
652	0 1	0.109337 1.14679	0.00325974 0.0734607
653	0 1	0.119206 1.14781	0.00324338 0.0734090
654	0 1	0.104494 1.12581	0.00321223 0.0733321
655	0 1	0.0966068 1.10359	0.00321079 0.0732917
656	0 1	0.0989300 1.13823	0.00319219 0.0732600
657	0 1	0.118923 1.15546	0.00319526 0.0733507
658	0 1	0.0988235 1.12428	0.00318758 0.0733067
659	0 1	0.108600 1.13340	0.00320362 0.0733050
660	0 1	0.112464 1.12894	0.00322268 0.0732287
661	0 1	0.109618 1.14059	0.00322191 0.0731185
662	0 1	0.102074 1.14665	0.00319092 0.0730723
663	0 1	0.107862 1.13091	0.00319692 0.0730097
664	0 1	0.113644 1.14593	0.00313520 0.0729199
665	0 1	0.113583 1.14284	0.00309990 0.0728670
666	0 1	0.0969804 1.12632	0.00312830 0.0728476
667	0 1	0.103888 1.13341	0.00311099 0.0728208
668	0 1	0.103873 1.11793	0.00305931 0.0726890
669	0 1	0.0951544 1.10717	0.00308612 0.0726530
670	0 1	0.0985814 1.12235	0.00309522 0.0726611
671	0 1	0.0987389 1.12769	0.00316183 0.0728090
672	0 1	0.106009 1.14096	0.00320361 0.0728799
673	0 1	0.0987703 1.11307	0.00320744 0.0729273
674	0 1	0.101771 1.13323	0.00320856 0.0730109
675	0 1	0.102369 1.12790	0.00316891 0.0729164
676	0 1	0.115262 1.14656	0.00318249 0.0730606
677	0 1	0.101829 1.13064	0.00317267 0.0729504
678	0 1	0.101534 1.12622	0.00313347 0.0728974
679	0 1	0.0979683 1.10094	0.00309987 0.0728134
680	0 1	0.102540 1.12733	0.00310313 0.0727904
681	0 1	0.100510 1.12699	0.00309057 0.0727008
682	0 1	0.0920665 1.13302	0.00305237 0.0725815
683	0 1	0.108116 1.13432	0.00306755 0.0726431
684	0 1	0.0976182 1.12733	0.00305432 0.0725394
685	0 1	0.100480 1.11157	0.00309620 0.0725567
686	0 1	0.103517 1.12147	0.00310003 0.0726141
687	0 1	0.106101 1.13283	0.00307955 0.0725509
688	0 1	0.100384 1.12775	0.00310385 0.0725590
689	0 1	0.108207 1.13019	0.00316151 0.0726460
690	0 1	0.101038 1.13140	0.00313778 0.0726865
691	0 1	0.101418 1.14319	0.00314605 0.0726302
692	0 1	0.110216 1.15505	0.00315491 0.0726486
693	0 1	0.103959 1.11517	0.00316356 0.0726862
694	0 1	0.100392 1.12858	0.00315769 0.0726630
695	0 1	0.107612 1.13310	0.00317346 0.0727059
696	0 1	0.115644 1.14293	0.00318605 0.0726459
697	0 1	0.109917 1.13333	0.00318220 0.0725667
698	0 1	0.0934151 1.12198	0.00315753 0.0724697
699	0 1	0.106528 1.12503	0.00317168 0.0725056
700	0 1	0.117103 1.14859	0.00320332 0.0725590
701	0 1	0.109859 1.12801	0.00321599 0.0726117
702	0 1	0.104255 1.12407	0.00320104 0.0726212
703	0 1	0.101856 1.13398	0.00323215 0.0725436
704	0 1	0.103375 1.11308	0.00324022 0.0726353
705	0 1	0.104849 1.13018	0.00324272 0.0726507
706	0 1	0.107263 1.12937	0.00323091 0.0726725
707	0 1	0.0999114 1.11753	0.00320206 0.0725344
708	0 1	0.0983632 1.12099	0.00321638 0.0725581
709	0 1	0.0993789 1.10820	0.00319191 0.0724461
710	0 1	0.106875 1.13313	0.00322828 0.0725245
711	0 1	0.125194 1.14539	0.00319399 0.0725526
712	0 1	0.101717 1.12348	0.00311955 0.0723813
713	0 1	0.102543 1.11694	0.00312878 0.0723781
714	0 1	0.109531 1.15993	0.00314505 0.0723513
715	0 1	0.108591 1.14068	0.00315399 0.0723032
716	0 1	0.107129 1.12381	0.00308855 0.0721055
717	0 1	0.0941105 1.11676	0.00307463 0.0719838
718	0 1	0.110886 1.12810	0.00310953 0.0719404
719	0 1	0.0964773 1.11765	0.00312977 0.0719721
720	0 1	0.117728 1.13674	0.00309974 0.0719939
721	0 1	0.0966480 1.12382	0.00313356 0.0720184
722	0 1	0.0956202 1.11507	0.00314768 0.0719984
723	0 1	0.108247 1.11117	0.00317737 0.0720084
724	0 1	0.107964 1.13087	0.00315477 0.0719282
725	0 1	0.105054 1.13493	0.00311081 0.0718125
726	0 1	0.104108 1.13794	0.00308224 0.0716440
727	0 1	0.101075 1.11204	0.00307470 0.0715156
728	0 1	0.101249 1.11861	0.00305985 0.0714137
729	0 1	0.124081 1.14474	0.00309847 0.0715405
730	0 1	0.111324 1.12878	0.00311508 0.0715528
731	0 1	0.113347 1.14259	0.00306244 0.0713945
732	0 1	0.100841 1.11479	0.00304401 0.0713719
733	0 1	0.104904 1.15613	0.00306077 0.0714697
734	0 1	0.0911770 1.11350	0.00301247 0.0714274
735	0 1	0.0983347 1.12071	0.00303198 0.0714897
736	0 1	0.115530 1.13182	0.00304583 0.0714437
737	0 1	0.106569 1.12401	0.00299529 0.0713803
738	0 1	0.0940533 1.11481	0.00299029 0.0714346
739	0 1	0.0981729 1.11779	0.00294512 0.0713134
740	0 1	0.101165 1.11735	0.00291746 0.0711892
741	0 1	0.102910 1.13812	0.00293184 0.0712959
742	0 1	0.103433 1.11950	0.00290180 0.0711952
743	0 1	0.0986175 1.13802	0.00287167 0.0709740
744	0 1	0.0983752 1.10545	0.00289575 0.0708825
745	0 1	0.0981186 1.12914	0.00289665 0.0708363
746	0 1	0.107511 1.13394	0.00288292 0.0707958
747	0 1	0.103048 1.10873	0.00286265 0.0707673
748	0 1	0.104845 1.12112	0.00287677 0.0707762
749	0 1	0.102104 1.13298	0.00282398 0.0706476
750	0 1	0.117480 1.15250	0.00278909 0.0705065
751	0 1	0.0982924 1.11231	0.00279222 0.0705079
752	0 1	0.105534 1.14005	0.00279311 0.0704297
753	0 1	0.105926 1.13798	0.00279412 0.0703413
754	0 1	0.103003 1.12376	0.00281589 0.0704536
755	0 1	0.102440 1.13369	0.00280126 0.0703414
756	0 1	0.105924 1.14075	0.00278535 0.0702886
757	0 1	0.0962414 1.12028	0.00277022 0.0702682
758	0 1	0.114690 1.15118	0.00276821 0.0702472
759	0 1	0.108877 1.14437	0.00276069 0.0702093
760	0 1	0.0962188 1.10579	0.00278719 0.0702321
761	0 1	0.102078 1.11918	0.00280265 0.0702217
762	0 1	0.100672 1.13031	0.00280529 0.0701357
763	0 1	0.108498 1.12977	0.00283870 0.0701537
764	0 1	0.101154 1.11419	0.00281110 0.0700385
765	0 1	0.103009 1.13197	0.00281757 0.0700139
766	0 1	0.102597 1.14089	0.00281033 0.0700497
767	0 1	0.107878 1.14207	0.00280212 0.0699491
768	0 1	0.107319 1.13548	0.00280774 0.0699384
769	0 1	0.100416 1.14157	0.00279225 0.0699023
770	0 1	0.124619 1.15688	0.00281725 0.0698667
771	0 1	0.0984345 1.11981	0.00280046 0.0696950
772	0 1	0.0994527 1.11123	0.00286460 0.0696770
773	0 1	0.0964323 1.11866	0.00282482 0.0695052
774	0 1	0.0924098 1.09928	0.00282592 0.0695756
775	0 1	0.108906 1.12948	0.00282687 0.0696473
776	0 1	0.103673 1.11426	0.00280957 0.0696165
777	0 1	0.118388 1.14878	0.00281312 0.0696168
778	0 1	0.0965781 1.10473	0.00278124 0.0695448
779	0 1	0.104772 1.12919	0.00280769 0.0695776
780	0 1	0.111616 1.15528	0.00282015 0.0694770
781	0 1	0.101346 1.12273	0.00282343 0.0694142
782	0 1	0.0933345 1.13157	0.00281915 0.0692975
783	0 1	0.105189 1.15071	0.00280103 0.0692053
784	0 1	0.103812 1.13133	0.00282982 0.0692148
785	0 1	0.0956829 1.11910	0.00278435 0.0690635
786	0 1	0.0916985 1.11395	0.00276945 0.0689963
787	0 1	0.104142 1.11489	0.00280363 0.0690318
788	0 1	0.104686 1.10193	0.00280133 0.0690049
789	0 1	0.101246 1.12120	0.00280554 0.0691007
790	0 1	0.0989078 1.12915	0.00277508 0.0689859
791	0 1	0.0988438 1.12357	0.00277902 0.0689808
792	0 1	0.106197 1.12213	0.00279883 0.0690638
793	0 1	0.0997643 1.12398	0.00281862 0.0691193
794	0 1	0.0972093 1.11554	0.00279784 0.0690057
795	0 1	0.106083 1.13577	0.00279468 0.0689656
796	0 1	0.104612 1.14282	0.00281908 0.0689603
797	0 1	0.115523 1.13463	0.00282033 0.0689122
798	0 1	0.0939780 1.11630	0.00280855 0.0688405
799	0 1	0.102344 1.13928	0.00282363 0.0687739
800	0 1	0.0975476 1.12293	0.00279992 0.0686566
801	0 1	0.103200 1.11999	0.00278751 0.0686395
802	0 1	0.113257 1.15227	0.00279061 0.0685266
803	0 1	0.102663 1.11984	0.00278656 0.0685052
804	0 1	0.106676 1.13708	0.00279056 0.0684179
805	0 1	0.106157 1.14035	0.00280471 0.0683929
